メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ジャガー,ＸＦ 4D 2WD,2014,ＡＴ,90,J05PC,4 - きれい,27 ～ 29,2025年07月,２．０ラグジュアリー,2000,,青,AC NV TV AW 革
ジャガー,ＸＪ 4D 2WD,1998,ＡＴ,99,JLGB,3 - 普通,12 ～ 17,2025年07月,ＸＪ８ ３．２－Ｖ８,3200,,紺,AC NV TV AW 革
ジャガー,ＸＦ 4D 2WD,2016,ＡＴ,49,JB2NA,4 - きれい,81 ～ 86,2025年07月,プレステージ,2000,7.10,グレー,AC NV TV AW SR 革
ジャガー,ＸＥ 4D 2WD,2016,ＡＴ,32,JA2NA,5 - すごくきれい,113 ～ 117,2025年07月,ＸＥ Ｒ－スポーツ,2000,,白,AC NV TV AW 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2016,ＡＴ,52,JB2NA,4 - きれい,80 ～ 86,2025年07月,プレステージ,2000,7.11,グレー,AC NV TV AW SR 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2008,ＡＴ,118,J05FA,3 - 普通,6 ～ 9,2025年07月,３．０ラグジュアリー,3000,,黒,AC NV TV AW 革
ジャガー,ＸＦ 4D 2WD,2008,ＡＴ,117,J05FA,3 - 普通,4 ～ 10,2025年07月,３．０ラグジュアリー,3000,,黒,AC NV TV AW 革
ジャガー,ＸＦ 4D 2WD,2014,ＡＴ,96,J05PC,5 - すごくきれい,23 ～ 25,2025年07月,２．０ラグジュアリー,2000,,白,AC NV TV AW 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2014,ＡＴ,94,J05PC,5 - すごくきれい,23 ～ 25,2025年07月,２．０ラグジュアリー,2000,,白,AC NV TV AW 革
ジャガー,Ｅペイス 4WD,2020,ＡＴ,57,DF2NA,5 - すごくきれい,132 ～ 136,2025年07月,,2000,,グレー,AC NV TV AW SR 革
ジャガー,ＸＥ 4D 2WD,2016,ＡＴ,52,JA2GA,5 - すごくきれい,69 ～ 75,2025年07月,ＸＥ プレステージ,2000,8.12,赤,AC NV TV AW SR 革
ジャガー,ＸＦスポーツブレイク 2WD,2016,ＡＴ,46,JB2NA,3 - 普通,88 ～ 92,2025年07月,,2000,,黒,AC NV TV AW 革
