メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,,,,排気量
ポルシェ,マカン 5D 4WD,2015,ＡＴ,41,95BCTM,5 - すごくきれい,217 ～ 220,2025年09月,マカンＳ,3000,8.2,パール,AC NV TV AW SR 革
ポルシェ,９１１ クーペ 2WD,2002,ＡＴ,67,99603,4 - きれい,247 ～ 250,2025年09月,９１１カレラ,3600,8.8,シルバー,AC NV TV AW SR 革
ポルシェ,マカン 5D 4WD,2020,ＡＴ,44,J1L29,5 - すごくきれい,588 ～ 591,2025年09月,マカンＧＴＳ,2900,,白,AC NV TV AW SR 革
ポルシェ,マカン 5D 4WD,2021,ＡＴ,33,J1K30,5 - すごくきれい,601 ～ 604,2025年09月,マカンＳ,3000,8.2,ベージュ,AC NV TV AW SR 革
ポルシェ,ケイマン クーペ 2WD,2008,ＡＴ,83,98720,5 - すごくきれい,149 ～ 153,2025年09月,ベースグレード,2700,9.6,白,AC NV TV AW SR 革
ポルシェ,タイカン 4D 2WD,2021,ＡＴ,16,J1NA1,5 - すごくきれい,477 ～ 482,2025年09月,タイカン,,8.7,パール,000 AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2008,ＡＴ,114,9PAM5501,4 - きれい,33 ～ 36,2025年09月,ベースグレード,3600,,黒,AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2019,ＡＴ,29,E3K30,5 - すごくきれい,452 ～ 455,2025年09月,ベースグレード,3000,8.2,グレー,AC SR 革
ポルシェ,９１１ クーペ 2WD,2017,ＡＴ,41,991J1,3 - 普通,717 ～ 721,2025年09月,９１１カレラ,3000,8.8,パール,AC NV TV AW 革
ポルシェ,マカン 5D 4WD,2015,ＡＴ,92,5 - すごくきれい,350 ～ 354,nan,2025年09月,マカン ターボ,3600,8.3,白,AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2018,ＡＴ,98,92ACEY,3 - 普通,208 ～ 212,2025年09月,プラチナエディション,3600,9.5,黒,AC NV TV AW SR 革
ポルシェ,タイカン 4D 2WD,2024,ＡＴ,23,J1NA1C,5 - すごくきれい,754 ～ 756,2025年09月,タイカン,,9.5,グレー,000 AC NV TV AW SR 革
ポルシェ,カイエン 5D 4WD,2015,ＡＴ,37,92ACEY,5 - すごくきれい,227 ～ 230,2025年09月,ベースグレード,3600,8.6,白,AC NV TV AW SR 革
ポルシェ,９１１ クーペ 2WD,2024,７ＭＴ,4,992NC1,5 - すごくきれい,1914 ～ 1916,2025年09月,９１１カレラＧＴＳ,3000,9.6,パープル,AC NV TV AW 革
ポルシェ,ボクスター オープン 2WD,2009,６ＭＴ,42,987MA120,5 - すごくきれい,278 ～ 281,2025年09月,ボクスター,2900,8.5,シルバー,AC NV TV AW SR 革
