メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
いすゞ,エルフトラック 4D 2WD,2010,５ＭＴ,137,NJR85A,3 - 普通,64 ～ 68,2025年09月,Ｗキャブ,3000,,青,AC
いすゞ,エルフトラック 2WD,2006,ＡＴ,141,NHR69,3 - 普通,26 ～ 28,2025年09月,,3100,,白,AC
いすゞ,エルフトラック 2D 2WD,2008,ＡＴ,54,NPR85AR,3 - 普通,354 ～ 358,2025年09月,ベースグレード,3000,7.9,白,AC NV TV
いすゞ,エルフトラック 4WD,1993,５ＭＴ,93,NPS59LN,-1 - 修復歴あり,178 ～ 184,2025年09月,,3900,8.1,白,AC
いすゞ,エルフトラック 2WD,2012,６ＭＴ,263,NKR85AD,3 - 普通,96 ～ 101,2025年09月,,3000,,白,AC
いすゞ,エルフトラック 2D 2WD,2000,５ＭＴ,108,NKR66ED,3 - 普通,94 ～ 98,2025年09月,ダンプ,4300,,青,AC
いすゞ,エルフトラック 2D 2WD,2008,６ＭＴ,18,NPR75N,5 - すごくきれい,248 ～ 253,2025年09月,ベースグレード,5200,,白,AC
いすゞ,エルフトラック 2D 2WD,2008,ＡＴ,149,3 - 普通,36 ～ 40,nan,2025年09月,ベースグレード,3000,,白,AC
いすゞ,エルフトラック 2WD,2007,５ＭＴ,152,NKR81AD,3 - 普通,89 ～ 94,2025年09月,,4800,,白,AC
いすゞ,エルフトラック 2WD,2002,ＡＴ,211,NHR69EA,3 - 普通,18 ～ 23,2025年09月,,3100,8.2,白,AC
いすゞ,エルフトラック 2D 2WD,2009,６ＭＴ,173,NKR85AN,3 - 普通,92 ～ 97,2025年09月,フルフラットロー三転強化ダンプ,3000,,白,AC
いすゞ,エルフトラック 2D 4WD,1995,５ＭＴ,90,NKS66GA,3 - 普通,44 ～ 48,2025年09月,ベースグレード,4300,7.7,白,AC
いすゞ,エルフトラック 2WD,2014,ＡＴ,434,NJR85A,3 - 普通,34 ～ 38,2025年09月,,3000,8.5,白,AC
いすゞ,エルフトラック 2WD,2016,６ＭＴ,79,NKR85AN,3 - 普通,220 ～ 225,2025年09月,,3000,,白,AC
いすゞ,ビッグホーン 5D 4WD,1995,ＡＴ,187,UBS69GW,3 - 普通,50 ～ 55,2025年09月,イルムシャー ロング,3100,8.10,,AC AW
