メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2015,ＡＴ,72,XD20F,4 - きれい,28 ～ 33,2025年09月,クーパーＤ クロスオーバー,2000,,グレー,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ オープン 2WD,2009,６ＭＴ,88,MSJCW,3 - 普通,48 ～ 53,2025年09月,ジョンクーパーワークス コンバーチブル,1600,8.9,赤,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2012,ＡＴ,138,ZC16,4 - きれい,15 ～ 19,2025年09月,白II,1600,8.9,,AC NV TV
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2014,ＡＴ,101,XM15,4 - きれい,11 ～ 15,2025年09月,クーパー,1500,7.10,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2009,６ＭＴ,107,MM16,3 - 普通,13 ～ 18,2025年09月,クーパーＳ クラブマン,1600,8.3,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2015,ＡＴ,111,XS15,4 - きれい,30 ～ 35,2025年09月,クーパー,1500,8.12,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ オープン 2WD,2010,ＡＴ,76,MR16,4 - きれい,10 ～ 15,2025年09月,クーパー コンバーチブル,1600,,茶,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2017,ＡＴ,127,YT20,4 - きれい,56 ～ 60,2025年09月,クーパーＤ クロスオーバー,2000,8.2,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2017,ＡＴ,76,XM20,5 - すごくきれい,57 ～ 59,2025年09月,クーパーＳ,2000,8.2,赤,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2018,ＡＴ,129,XT15,4 - きれい,38 ～ 42,2025年09月,クーパーＤ,1500,,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2021,ＡＴ,52,LV15M,5 - すごくきれい,153 ～ 155,2025年09月,クーパー クラブマン,1500,8.8,,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2013,ＡＴ,175,SU16,3 - 普通,5 ～ 10,2025年09月,青II,1600,8.9,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ オープン 2WD,2017,ＡＴ,87,WG20,5 - すごくきれい,109 ～ 112,2025年09月,クーパーＳ コンバーチブル,2000,8.4,白,AC NV TV AW SR 革
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2012,ＡＴ,78,SR16,4 - きれい,4 ～ 7,2025年09月,ワン,1600,,赤,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 2WD,2020,ＡＴ,42,XU15M,5 - すごくきれい,103 ～ 105,2025年09月,,1500,9.6,青,AC NV TV AW
ＭＩＮＩ,ＭＩＮＩ 3D 2WD,2014,ＡＴ,40,XM15,5 - すごくきれい,43 ～ 49,2025年09月,オレンジII,1500,,,AC NV TV AW 革
ＭＩＮＩ,ＭＩＮＩ 5D 2WD,2017,ＡＴ,89,XT20,3 - 普通,25 ～ 29,2025年09月,クーパーＳＤ セブン,2000,8.8,,AC NV TV AW 革
