メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
日産,セレナ 5D 2WD,2012,ＡＴ,92,HFC26,3 - 普通,18 ～ 21,2025年09月,ハイウェイスター Ｓ－ハイブリッド,2000,,パール,AC NV TV AW
日産,デイズ 5D 2WD,2016,ＡＴ,67,B21W,4 - きれい,18 ～ 22,2025年09月,Ｊ,,,赤,660 AC
日産,ＮＴ１００クリッパートラック 2D 4WD,2025,５ＭＴ,2,DR16T,5 - すごくきれい,95 ～ 98,2025年09月,ＤＸ農繁仕様,,9.6,白,660 AC NV TV AW SR 革
日産,キャラバン 4D 2WD,2009,ＣＡＴ,257,VRE25,-1 - 修復歴あり,23 ～ 28,2025年09月,ロングＤＸ,2000,8.6,グレー,AC NV TV AW 革
日産,ジューク 2WD,2011,ＡＴ,106,YF15,3 - 普通,22 ～ 27,2025年09月,,1500,,,AC
日産,エルグランド 5D 2WD,2007,ＡＴ,183,ME51,3 - 普通,14 ～ 19,2025年09月,ハイウェイスター,2500,,黒,AC NV TV AW
日産,ノート 5D 2WD,2015,ＡＴ,53,E12,4 - きれい,26 ～ 30,2025年09月,Ｘ Ｖセレクション＋セーフティ,1200,,パール,AC NV TV
日産,ジューク 5D 2WD,2012,ＡＴ,109,YF15,3 - 普通,21 ～ 24,2025年09月,１５ＲＸ タイプＶ,1500,,ワイン,AC NV TV
日産,サクラ 5D 2WD,2023,ＡＴ,9,B6AW,5 - すごくきれい,109 ～ 114,2025年09月,Ｇ,,9.4,パール,000 AC NV TV AW
日産,ルークス 5D 2WD,2020,ＡＴ,42,B44A,5 - すごくきれい,97 ～ 102,2025年09月,ハイウェイスター Ｘ,,,黒,660 AC AW
日産,セレナ 5D 2WD,2010,ＡＴ,128,CC25,3 - 普通,9 ～ 11,2025年09月,ハイウェイスター Ｖセレクション,2000,,パープル,AC NV TV AW
日産,セレナ 5D 2WD,2013,ＡＴ,117,HFC26,3 - 普通,10 ～ 13,2025年09月,ハイウェイスター Ｓ－ハイブリッド,2000,7.11,黒,AC NV TV AW
