メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
三菱ふそう,キャンター 2D 2WD,2001,６ＭＴ,538,FE63EGX,3 - 普通,45 ～ 50,2025年09月,ベースグレード,5200,,白,AC
三菱ふそう,キャンター 2D 2WD,1999,５ＭＴ,215,FE516BC,-1 - 修復歴あり,53 ～ 57,2025年09月,,3600,,青,ダンプ
三菱ふそう,キャンター 2WD,2006,５ＭＴ,58,FE73DB,3 - 普通,33 ～ 39,2025年09月,,4900,,白,AC
三菱ふそう,キャンター 2D 2WD,1998,６ＭＴ,243,FE632G,3 - 普通,73 ～ 77,2025年09月,ベースグレード,5200,,白,AC
三菱ふそう,ファイター 2D 2WD,2014,６ＭＴ,454,FK61F,3 - 普通,119 ～ 122,2025年09月,ベースグレード,7500,,白,AC
三菱ふそう,キャンター 2WD,1997,５ＭＴ,260,FE638E,3 - 普通,87 ～ 91,2025年09月,,4600,,,AC
三菱ふそう,キャンター 2WD,2017,ＡＴ,192,FBA00,3 - 普通,48 ～ 52,2025年09月,,3000,,白,AC
三菱ふそう,キャンター 2WD,2018,５ＭＴ,278,FBA20,3 - 普通,89 ～ 92,2025年09月,,3000,,白,AC
三菱ふそう,キャンター 2D 4WD,1996,５ＭＴ,12,FG538BD,3 - 普通,228 ～ 234,2025年09月,ベースグレード,4600,,青,AC
三菱ふそう,キャンター 2WD,2014,５ＭＴ,85,FEA50,3 - 普通,158 ～ 160,2025年09月,,3000,,青,AC
三菱ふそう,キャンター 2WD,2015,ＡＴ,167,FBA20,3 - 普通,49 ～ 55,2025年09月,,3000,8.1,,AC
三菱ふそう,キャンター 2D 2WD,2016,５ＭＴ,294,FBA20,-1 - 修復歴あり,117 ～ 121,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,ファイター 2WD,2001,６ＭＴ,177,FK71GC,3 - 普通,119 ～ 123,2025年09月,,8200,,白,AC
三菱ふそう,キャンター 2WD,2004,５ＭＴ,235,3 - 普通,43 ～ 48,nan,2025年09月,,,8.4,白,000 AC
三菱ふそう,キャンター 2WD,2014,ＡＴ,130,FEB50,3 - 普通,66 ～ 71,2025年09月,,3000,,オレンジ,AC
三菱ふそう,ファイター 2D 2WD,2015,６ＭＴ,557,3 - 普通,148 ～ 152,nan,2025年09月,ベースグレード,7500,8.4,黒,AC
三菱ふそう,キャンター 2D 2WD,1993,５ＭＴ,162,FE317BD,-1 - 修復歴あり,185 ～ 191,2025年09月,ベースグレード,4200,,緑,AC
三菱ふそう,キャンター 2WD,1998,６ＭＴ,393,2 - 修復必要,69 ～ 71,nan,2025年09月,,,,シルバー,000 AC
三菱ふそう,キャンター 2D 2WD,1988,５ＭＴ,135,FE335B,-1 - 修復歴あり,123 ～ 126,2025年09月,,3600,,青,ダンプ
三菱ふそう,キャンター 2D 4WD,1996,５ＭＴ,106,FG538BD,3 - 普通,156 ～ 159,2025年09月,ダンプ,4600,,緑,AC
三菱ふそう,キャンター 2WD,2015,５ＭＴ,118,FEC90,3 - 普通,122 ～ 128,2025年09月,,3000,8.3,白,AC
三菱ふそう,キャンター 2WD,2006,５ＭＴ,87,FE73DB,-1 - 修復歴あり,37 ～ 42,2025年09月,,4900,,,AC
三菱ふそう,キャンター 2WD,2007,６ＭＴ,367,3 - 普通,123 ～ 127,nan,2025年09月,,,,,000 AC
三菱ふそう,キャンター 2D 2WD,1992,５ＭＴ,323,FE307BD,-1 - 修復歴あり,125 ～ 130,2025年09月,ダンプ,4200,,白,AC
三菱ふそう,キャンター 2WD,2008,５ＭＴ,309,3 - 普通,19 ～ 21,nan,2025年09月,,,,,000 AC
三菱ふそう,キャンター 2D 2WD,2013,５ＭＴ,107,FBA60,4 - きれい,185 ～ 188,2025年09月,ダンプ,3000,8.10,白,AC
三菱ふそう,キャンター 2D 2WD,2017,５ＭＴ,144,FBA20,3 - 普通,82 ～ 88,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,ローザ 2D 2WD,2002,５ＭＴ,196,BE63EE,-1 - 修復歴あり,79 ～ 83,2025年09月,ツートン,5200,,,AC
三菱ふそう,キャンター 2D 2WD,2000,５ＭＴ,217,FE51EBD,3 - 普通,70 ～ 74,2025年09月,ダンプ,5200,,白,AC
三菱ふそう,キャンター 2D 2WD,2011,５ＭＴ,381,FEA20,3 - 普通,39 ～ 43,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,ファイター 2D 2WD,2010,６ＭＴ,968,FK61F,-1 - 修復歴あり,74 ～ 78,2025年09月,ベースグレード,7500,8.10,赤,AC
三菱ふそう,キャンター 2D 2WD,2014,５ＭＴ,119,FBA60,3 - 普通,118 ～ 122,2025年09月,ダンプ,3000,,白,AC
三菱ふそう,ファイター 2WD,2003,６ＭＴ,846,FK71HJ,-1 - 修復歴あり,58 ～ 62,2025年09月,,8200,,,AC
