メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
スズキ,キャリイトラック 2D 4WD,2003,５ＭＴ,104,DA63T,3 - 普通,17 ～ 20,2025年09月,ＫＣエアコン・パワステ,,,シルバー,660 AC
スズキ,ワゴンＲ 5D 2WD,2020,ＡＴ,21,MH95S,5 - すごくきれい,76 ～ 82,2025年09月,ハイブリッドＦＸ,,9.7,赤,660 AC
スズキ,エブリイワゴン 5D 2WD,2018,ＡＴ,57,DA17W,5 - すごくきれい,106 ～ 111,2025年09月,ＰＺターボスペシャル,,,パール,660 AC AW
スズキ,ハスラー 5D 2WD,2020,ＡＴ,11,MR92S,5 - すごくきれい,125 ～ 129,2025年09月,ハイブリッドＸ,,,,660 AC NV TV AW
スズキ,ジムニーシエラ 3D 4WD,2022,ＡＴ,27,JB74W,5 - すごくきれい,240 ～ 246,2025年09月,ＪＣ,1500,,黒,AC NV TV AW 革
スズキ,スペーシア 5D 2WD,2020,ＡＴ,13,MK53S,5 - すごくきれい,103 ～ 106,2025年09月,ハイブリッドＸ,,,シルバー,660 AC NV TV
スズキ,ハスラー 5D 4WD,2014,ＡＴ,115,MR31S,-1 - 修復歴あり,17 ～ 21,2025年09月,Ｘ,,,,660 AC NV TV AW
スズキ,スイフトスポーツ 2WD,2018,６ＭＴ,77,ZC33S,5 - すごくきれい,112 ～ 115,2025年09月,,1400,7.10,パール,AC NV TV AW
スズキ,ハスラー 5D 2WD,2024,ＡＴ,2,MR92S,5 - すごくきれい,159 ～ 162,2025年09月,タフワイルド,,9.6,黒,660 AC NV TV AW
スズキ,スイフトスポーツ 5D 2WD,2018,６ＭＴ,42,ZC33S,5 - すごくきれい,130 ～ 132,2025年09月,ベースグレード,1400,,シルバー,AC NV TV AW
スズキ,ジムニー 3D 4WD,2021,ＡＴ,95,JB64W,5 - すごくきれい,156 ～ 162,2025年09月,ＸＣ,,,グレー,660 AC AW
スズキ,キャリイトラック 2WD,2014,ＡＴ,241,DA16T,2 - 修復必要,12 ～ 16,2025年09月,,,8.5,白,660 AC
スズキ,ジムニー 3D 4WD,2014,５ＭＴ,175,JB23W,3 - 普通,51 ～ 54,2025年09月,ランドベンチャー,,,,660 AC AW
スズキ,ジムニー 3D 4WD,2025,ＡＴ,1,JB64W,5 - すごくきれい,196 ～ 201,2025年09月,ＸＣ,,10.2,パール,660 AC AW
スズキ,ジムニーシエラ 3D 4WD,2008,ＡＴ,20,JB43W,4 - きれい,66 ～ 68,2025年09月,ランドベンチャー,1300,,緑,AC NV TV AW 革
スズキ,スペーシア 5D 2WD,2018,ＡＴ,129,MK53S,3 - 普通,27 ～ 29,2025年09月,ハイブリッドＸ,,,ピンク,660 AC
スズキ,ワゴンＲ 5D 2WD,2017,ＡＴ,35,MH35S,4 - きれい,42 ～ 46,2025年09月,ＦＡ,,,白,660 AC
スズキ,ワゴンＲスティングレー 5D 2WD,2011,ＡＴ,90,MH23S,3 - 普通,5 ～ 7,2025年09月,Ｘ,,8.8,黒,660 AC
スズキ,エブリイワゴン 5D 2WD,2018,ＡＴ,89,DA17W,5 - すごくきれい,66 ～ 68,2025年09月,ＪＰターボ,,,シルバー,660 AC
スズキ,パレットＳＷ 5D 2WD,2012,ＡＴ,82,MK21S,4 - きれい,22 ～ 26,2025年09月,リミテッドII,,,パープル,660 AC NV TV AW
スズキ,ソリオバンディット 5D 2WD,2020,ＡＴ,75,MA36S,5 - すごくきれい,93 ～ 98,2025年09月,ハイブリッドＭＶ,1200,7.8,パール,AC NV TV AW
スズキ,ワゴンＲ 5D 2WD,2012,ＡＴ,65,MH23S,3 - 普通,15 ～ 18,2025年09月,ＦＸリミテッド,,8.12,グレー,660 AC AW
スズキ,キャリイトラック 2D 4WD,2004,５ＭＴ,122,DA63T,3 - 普通,16 ～ 22,2025年09月,ＫＣエアコン・パワステ,,8.5,白,660 AC
スズキ,ハスラー 5D 2WD,2023,ＡＴ,29,MR92S,5 - すごくきれい,116 ～ 121,2025年09月,ハイブリッドＧ,,8.10,パール,660 AC AW
スズキ,ハスラー 5D 2WD,2019,ＡＴ,56,MR41S,4 - きれい,83 ～ 86,2025年09月,ＤグリーンII,,7.10,,660 AC NV TV AW
スズキ,ワゴンＲ 5D 2WD,2007,ＣＡＴ,132,MH21S,-1 - 修復歴あり,2 ～ 4,2025年09月,ＦＸ－Ｓリミテッド,,,パール,660 AC NV TV AW 革
スズキ,スペーシアカスタム 5D 2WD,2022,ＡＴ,18,MK53S,5 - すごくきれい,142 ～ 148,2025年09月,ハイブリッドＸＳ,,9.12,パール,660 AC NV TV AW
スズキ,スペーシアカスタム 5D 2WD,2015,ＡＴ,110,MK42S,4 - きれい,36 ～ 40,2025年09月,ＸＳターボ,,9.1,パール,660 AC NV TV AW
