メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
米国日産,タイタン 2WD,2012,ＣＡＴ,44,3 - 普通,62 ～ 68,nan,2024年03月,,5600,,白,AC
米国日産,フロンティア 2WD,2006,ＡＴ,127,4 - きれい,67 ～ 72,nan,2024年03月,,4000,6.8,黒,AC
米国日産,フロンティア 2WD,2006,ＡＴ,124,4 - きれい,69 ～ 72,nan,2024年03月,,4000,6.8,黒,AC
米国日産,フロンティア 2WD,2006,ＡＴ,123,4 - きれい,68 ～ 71,nan,2024年03月,,4000,6.9,黒,AC
米国日産,キューブ 5D 2WD,2012,ＡＴ,13,4 - きれい,97 ～ 103,nan,2024年03月,ベースグレード,1800,6.5,茶,AC NV TV AW SR 革
米国日産,アルマダ 5D 2WD,2011,ＡＴ,108,3 - 普通,29 ～ 34,nan,2024年03月,ＬＥ,5600,6.8,黒,AC
米国日産,タイタン 4WD,2008,ＡＴ,118,3 - 普通,81 ～ 85,nan,2024年02月,,5600,,白,AC
米国日産,フロンティア 4WD,2006,ＡＴ,249,3 - 普通,61 ～ 66,nan,2024年02月,,4000,,黒,AC
米国日産,フロンティア 4WD,2006,ＡＴ,243,3 - 普通,62 ～ 66,nan,2024年02月,,4000,,黒,AC
米国日産,フロンティア 4WD,2006,ＡＴ,247,3 - 普通,62 ～ 65,nan,2024年02月,,4000,,黒,AC
米国日産,アルマダ 5D 2WD,2007,ＡＴ,125,3 - 普通,47 ～ 51,nan,2024年02月,ＬＥ,5600,6.6,黒,AC NV TV AW SR 革
米国日産,タイタン 4WD,2016,ＡＴ,73,4 - きれい,93 ～ 99,nan,2024年02月,,5600,,グレー,AC
米国日産,ムラーノ オープン 4WD,2013,ＡＴ,86,3 - 普通,79 ～ 82,nan,2024年01月,クロスカブリオレ,3500,6.8,パール,AC AW 革
米国日産,アルマダ 2WD,2006,ＡＴ,133,4 - きれい,26 ～ 31,nan,2024年01月,,5600,,シルバー,AC
