メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ボルボ,Ｖ５０ 5D 2WD,2012,ＡＴ,122,MB4204S,3 - 普通,5 ～ 9,2025年09月,２．０クラシック,2000,,黒,AC AW SR 革
ボルボ,Ｖ６０ 5D 4WD,2017,ＡＴ,113,FB420,4 - きれい,34 ～ 37,2025年09月,クロスカントリー Ｔ５ ＡＷＤ クラシック,2000,,茶,AC NV TV AW SR 革
ボルボ,ＸＣ６０ 5D 4WD,2020,ＡＴ,44,UB420XC,5 - すごくきれい,269 ～ 273,2025年09月,Ｔ５ ＡＷＤ インスクリプション,2000,8.12,茶,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2011,ＡＴ,78,FB4164T,4 - きれい,10 ～ 14,2025年09月,ドライブｅ,1600,7.9,黒,AC NV TV AW SR 革
ボルボ,Ｖ７０ 2WD,2006,ＡＴ,123,SB5244W,4 - きれい,5 ～ 9,2025年09月,,2400,,パール,AC AW SR 革
ボルボ,ＥＸ３０ 2WD,2024,ＡＴ,20,2E400R,5 - すごくきれい,284 ～ 287,2025年09月,,,9.5,白,000 AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2011,ＡＴ,29,FB4164T,4 - きれい,38 ～ 43,2025年09月,ドライブｅ,1600,8.11,白,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2014,ＡＴ,53,MB4164T,4 - きれい,20 ～ 25,2025年09月,Ｔ４ ＳＥ,1600,,白,AC NV TV AW SR 革
ボルボ,ＸＣ４０ 5D 2WD,2022,ＡＴ,19,XB420TXCM,5 - すごくきれい,243 ～ 247,2025年09月,プラス プロ Ｂ３,2000,,グレー,AC NV TV AW SR 革
ボルボ,Ｓ６０ 4D 2WD,2011,ＡＴ,38,FB4164T,5 - すごくきれい,13 ～ 18,2025年09月,ドライブe,1600,,白,AC NV TV 革
ボルボ,Ｖ７０ 5D 2WD,2013,ＡＴ,55,BB4164TW,3 - 普通,17 ～ 19,2025年09月,Ｔ４ ＳＥ,1600,,赤,AC NV TV AW 革
ボルボ,Ｖ４０ 5D 2WD,2013,ＡＴ,64,MB4164T,5 - すごくきれい,29 ～ 33,2025年09月,Ｔ４,1600,9.2,青,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2013,ＡＴ,75,MB4164T,5 - すごくきれい,9 ～ 12,2025年09月,Ｔ４ スポーツ,1600,8.10,白,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2016,ＡＴ,55,MD4204T,5 - すごくきれい,59 ～ 63,2025年09月,Ｄ４ モメンタム,2000,,パール,AC NV TV AW
ボルボ,Ｖ９０ 5D 4WD,2018,ＡＴ,87,PB420,5 - すごくきれい,157 ～ 161,2025年09月,Ｔ６ ＡＷＤ インスクリプション,2000,,白,AC NV TV AW SR 革
ボルボ,ＸＣ４０ 2WD,2020,ＡＴ,36,XB3154XCP,5 - すごくきれい,215 ～ 221,2025年09月,,1500,,青,AC NV TV AW SR 革
ボルボ,Ｖ７０ 5D 2WD,2016,ＡＴ,93,BB420W,5 - すごくきれい,50 ～ 53,2025年09月,Ｔ５ クラシック,2000,,パール,AC AW SR 革
ボルボ,Ｖ４０ 2WD,2019,ＡＴ,48,MB4154T,4 - きれい,70 ～ 74,2025年09月,,1500,8.11,青,AC NV TV AW
ボルボ,Ｖ４０ 5D 2WD,2015,ＡＴ,122,MB4164T,4 - きれい,10 ～ 15,2025年09月,Ｔ４,1600,8.8,黒,AC
ボルボ,ＸＣ９０ 5D 4WD,2016,ＡＴ,61,LB420XC,5 - すごくきれい,232 ～ 236,2025年09月,Ｔ６ ＡＷＤ Ｒデザイン,2000,,黒,AC AW 革
ボルボ,Ｖ４０ 5D 2WD,2014,ＡＴ,45,MB4164T,3 - 普通,15 ～ 20,2025年09月,Ｔ４,1600,,パール,AC NV TV AW 革
ボルボ,ＸＣ４０ 5D 4WD,2022,ＡＴ,16,XB420TXCM,5 - すごくきれい,266 ～ 269,2025年09月,Ｂ４ ＡＷＤ インスクリプション,2000,9.3,青,AC NV TV AW SR 革
ボルボ,Ｖ６０ 5D 2WD,2022,ＡＴ,21,ZB420TM,5 - すごくきれい,354 ～ 358,2025年09月,アルティメット Ｂ４,2000,8.2,パール,AC NV TV AW SR 革
ボルボ,ＸＣ４０ 2WD,2021,ＡＴ,41,XB420TXCM,3 - 普通,151 ～ 155,2025年09月,,2000,,白,AC NV TV AW SR 革
ボルボ,ＸＣ６０ 5D 4WD,2024,ＡＴ,15,UB420TXCM2,5 - すごくきれい,459 ～ 463,2025年09月,アルティメット Ｂ５ ＡＷＤ,2000,8.12,青,AC NV TV AW SR 革
ボルボ,Ｓ６０ 4D 2WD,2012,ＡＴ,30,FB4164T,4 - きれい,18 ～ 23,2025年09月,Ｔ４,1600,,黒,AC 革
ボルボ,ＸＣ４０ 5D 4WD,2023,ＡＴ,24,XB420TXCM,5 - すごくきれい,276 ～ 282,2025年09月,アルティメット Ｂ４ ＡＷＤ,2000,7.12,黒,AC NV TV AW 革
ボルボ,ＸＣ６０ 5D 4WD,2009,ＡＴ,86,DB6304TXC,5 - すごくきれい,29 ～ 34,2025年09月,Ｔ６ ＳＥ ＡＷＤ,3000,8.11,白,AC NV TV AW SR 革
ボルボ,ＸＣ６０ 5D 4WD,2021,ＡＴ,20,UB420TXCMA,5 - すごくきれい,322 ～ 327,2025年09月,Ｂ５ ＡＷＤ インスクリプション,2000,9.3,シルバー,AC SR 革
ボルボ,ＸＣ４０ 5D 4WD,2021,ＡＴ,72,XB420TXCM,5 - すごくきれい,220 ～ 225,2025年09月,Ｂ４ ＡＷＤ インスクリプション,2000,8.11,白,AC NV TV AW SR 革
ボルボ,Ｖ４０ 5D 2WD,2014,ＡＴ,63,MB4164T,3 - 普通,7 ～ 12,2025年09月,Ｔ４ ＳＥ,1600,8.4,赤,AC NV TV AW
