メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
マツダ,ＡＺワゴン 5D 2WD,2012,ＡＴ,62,MJ23S,3 - 普通,3 ～ 5,2025年09月,ＸＧ,,,黒,660 AC NV TV AW SR 革
マツダ,ＣＸ－５ 5D 2WD,2018,ＡＴ,54,KF2P,4 - きれい,139 ～ 141,2025年09月,ＸＤ Ｌパッケージ,2200,9.2,紺,AC NV TV AW SR 革
マツダ,ベリーサ 5D 4WD,2004,ＡＴ,107,DC5R,2 - 修復必要,5 ～ 9,2025年09月,Ｌスタイル,1500,,赤,AC AW
マツダ,ＣＸ－５ 5D 2WD,2014,ＡＴ,118,KE5FW,4 - きれい,62 ～ 66,2025年09月,２５Ｓ Ｌパッケージ,2500,9.8,赤,AC NV TV AW SR 革
マツダ,ＣＸ－３ 5D 4WD,2020,ＡＴ,80,DKLAW,3 - 普通,98 ～ 104,2025年09月,１５Ｓ ツーリング,1500,,赤,AC NV TV AW SR 革
マツダ,アテンザワゴン 5D 2WD,2014,ＡＴ,110,GJ2FW,3 - 普通,11 ～ 16,2025年09月,ＸＤ Ｌパッケージ,2200,,青,AC NV TV AW SR 革
マツダ,ロードスターＲＦ オープン 2WD,2017,６ＭＴ,158,NDERC,3 - 普通,80 ～ 85,2025年09月,ＶＳ,2000,8.7,パール,AC NV TV AW SR 革
マツダ,デミオ 5D 2WD,2018,ＡＴ,42,DJLFS,5 - すごくきれい,69 ～ 75,2025年09月,１５Ｓツーリング,1500,,赤,AC AW
マツダ,ＣＸ－３０ 5D 2WD,2021,ＡＴ,22,DMEP,5 - すごくきれい,165 ～ 170,2025年09月,２０Ｓ プロアクティブ ツーリングセレクション,2000,9.2,グレー,AC NV TV AW SR 革
マツダ,プレマシー 5D 2WD,2013,ＡＴ,76,CWFFW,3 - 普通,9 ～ 14,2025年09月,２０Ｃ－スカイアクティブ,2000,8.7,赤,AC NV TV AW
マツダ,デミオ 5D 2WD,2014,ＡＴ,141,DJ5FS,4 - きれい,23 ～ 28,2025年09月,ＸＤツーリング,1500,7.11,白,AC NV TV
マツダ,ＣＸ－３ 5D 2WD,2015,ＡＴ,138,DK5FW,3 - 普通,44 ～ 48,2025年09月,ＸＤ ツーリング Ｌパッケージ,1500,,パール,AC NV TV AW SR 革
マツダ,アクセラスポーツ 5D 2WD,2010,ＡＴ,120,BL5FW,3 - 普通,4 ～ 9,2025年09月,１５Ｃ,1500,,赤,AC NV TV AW SR 革
マツダ,フレアクロスオーバー 5D 2WD,2024,ＡＴ,12,MS92S,4 - きれい,115 ～ 119,2025年09月,ハイブリッドＸＧ,,8.11,,660 AC NV TV AW SR 革
マツダ,デミオ 5D 2WD,2019,６ＭＴ,63,DJ5FS,4 - きれい,81 ～ 85,2025年09月,ＸＤツーリング,1500,8.7,赤,AC NV TV AW 革
マツダ,ベリーサ 5D 2WD,2012,ＡＴ,60,DC5W,3 - 普通,12 ～ 18,2025年09月,Ｃ,1500,,ワイン,AC NV TV AW SR 革
マツダ,ＣＸ－５ 5D 2WD,2015,ＡＴ,84,KE2FW,4 - きれい,60 ～ 64,2025年09月,ＸＤ プロアクティブ,2200,8.9,赤,AC AW
マツダ,デミオ 5D 2WD,2014,ＡＴ,50,DJ5FS,5 - すごくきれい,39 ～ 44,2025年09月,ＸＤツーリング,1500,,パール,AC NV TV AW
マツダ,ＣＸ－５ 5D 2WD,2021,ＡＴ,100,KF2P,4 - きれい,109 ～ 112,2025年09月,ＸＤ ブラックトーンエディション,2200,,赤,AC NV TV AW SR 革
マツダ,スクラムトラック 2D 2WD,2009,５ＭＴ,46,DG63T,3 - 普通,16 ～ 20,2025年09月,ＫＣスペシャル,,,白,660 AC
マツダ,プレマシー 5D 2WD,2015,ＡＴ,51,CWFFW,3 - 普通,16 ～ 20,2025年09月,２０Ｃ－スカイアクティブ,2000,,グレー,AC NV TV AW
マツダ,フレアクロスオーバー 5D 4WD,2018,ＡＴ,97,MS41S,-1 - 修復歴あり,9 ～ 13,2025年09月,ＸＧ,,,,660 AC NV TV AW
マツダ,ＭＰＶ 5D 2WD,2008,ＡＴ,178,LY3P,3 - 普通,6 ～ 10,2025年09月,２３Ｓ,2300,,黒,AC NV TV AW SR
